Platform,Account,Post ID,Post URL,Caption,Published At,Media Type,Likes,Comments,Media URL,Thumbnail URL
instagram,eyadalzaro,3254186377137642782_36116147692,https://www.instagram.com/p/C0pMUTCNF0e/,"These days, many people wear the Palestinian headscarf, or keffiyeh, to show solidarity with the Palestinian people. The demand for the Palestinian headscarf is enormous, and it is more difficult to get hold of your own keffiyeh than concert tickets via Ticketmaster. But what does the keffiyeh really symbolize?
Behind today’s hatch, we take you to
@palestinabutikken_alquds where @rami.samandar has received @kristingjelsvik to tell us a little more about what the Palestinian scarf symbolizes 
In: @eyadalzaro 📸
Remember to follow @adventsstemmer.for.palestina .for.palestina to make sure you get luka with you.",2023-12-09T19:17:20.000Z,reel,165,13,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/504109593_674504415418001_248757552046348126_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_cat=109&ig_cache_key=MzI1NDE4NjM3NzEzNzY0Mjc4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjQ2MDh4ODE5Mi5zZHIuQzMifQ%3D%3D&_nc_ohc=Ns1ZeNGMVnoQ7kNvwEN42Qb&_nc_oc=AdruHC5-aFaZ3d640Qb_oJzl4wUzgSGsDz8HBxB-x-rmqUF-F8m69nzl_trAF8h8TuU&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af0TCIqcIZlAd9-bRGwWRcd8WF9km-tD2W45NrTi9lhZuA&oe=69E2B6B5,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/504109593_674504415418001_248757552046348126_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_cat=109&ig_cache_key=MzI1NDE4NjM3NzEzNzY0Mjc4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjQ2MDh4ODE5Mi5zZHIuQzMifQ%3D%3D&_nc_ohc=Ns1ZeNGMVnoQ7kNvwEN42Qb&_nc_oc=AdruHC5-aFaZ3d640Qb_oJzl4wUzgSGsDz8HBxB-x-rmqUF-F8m69nzl_trAF8h8TuU&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af0TCIqcIZlAd9-bRGwWRcd8WF9km-tD2W45NrTi9lhZuA&oe=69E2B6B5
instagram,eyadalzaro,3252534130045692787_36116147692,https://www.instagram.com/p/C0jUo8BNStz/,"I will not forget you Palestine 🗝️🇵🇸

#oslo #norway 
@kristingjelsvik 
@madeleine___schultz 
@rami.samandar",2023-12-07T12:35:36.000Z,reel,222,18,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/502964311_1220968592714781_8314227937723925302_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzI1MjUzNDEzMDA0NTY5Mjc4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=j114c5fBeIEQ7kNvwHN4gYl&_nc_oc=AdpksQ8BZ5EccXk0IHwUykTBLsMEIiFv4mRDTlStWNrBdNz1oeNeQD3awurU5A7UP-Q&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af2wKeSZUvgT5rTBBFAa6ZiUYFevRW-OhtnCaeQT6Ak1iQ&oe=69E29944,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/502964311_1220968592714781_8314227937723925302_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzI1MjUzNDEzMDA0NTY5Mjc4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=j114c5fBeIEQ7kNvwHN4gYl&_nc_oc=AdpksQ8BZ5EccXk0IHwUykTBLsMEIiFv4mRDTlStWNrBdNz1oeNeQD3awurU5A7UP-Q&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af2wKeSZUvgT5rTBBFAa6ZiUYFevRW-OhtnCaeQT6Ak1iQ&oe=69E29944
instagram,eyadalzaro,3252133080025528852_36116147692,https://www.instagram.com/p/C0h5c5FN_oU/,"The anger continues until the war ends ✊🇵🇸
Free Palestine 🍉
@eyadalzaro 📸

#oslo #norway",2023-12-06T23:16:54.000Z,reel,349,18,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503756754_1037097831351487_7007550547010875336_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzI1MjEzMzA4MDAyNTUyODg1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEyOTB4MjI5NC5zZHIuQzMifQ%3D%3D&_nc_ohc=JmGdun8P0BUQ7kNvwEOtQhI&_nc_oc=AdqNHwzMmUwoiRvuEdXkmQZQHWYrlxiz5S-6IQeU_A5Ap-EqQayTjBK2JtdjTK68vRs&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af0Ou0MEbvaRx2PuFkGAx9B009giUZWW6Ok3MAn6aADqPg&oe=69E2BE4D,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503756754_1037097831351487_7007550547010875336_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzI1MjEzMzA4MDAyNTUyODg1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEyOTB4MjI5NC5zZHIuQzMifQ%3D%3D&_nc_ohc=JmGdun8P0BUQ7kNvwEOtQhI&_nc_oc=AdqNHwzMmUwoiRvuEdXkmQZQHWYrlxiz5S-6IQeU_A5Ap-EqQayTjBK2JtdjTK68vRs&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af0Ou0MEbvaRx2PuFkGAx9B009giUZWW6Ok3MAn6aADqPg&oe=69E2BE4D
instagram,eyadalzaro,3248461887967696007_36116147692,https://www.instagram.com/p/C0U2uBCtZSH/,"«My humanity is bound up in yours, for we can only be human together»
@eyadalzaro 📸
Remember our society still exists tomorrow, and our actions of today sets the course of that society.
This video is created for the International Day of Solidarity with the Palestinian People, November 29th
@palestinadagen 
A special thanks to everyone that participated through showing their human aspect in this video.
Directors Nader Khalayli - @nader.babba Victorya Lunde - @vict0rya & Jimmy Westerheim - @jimmywesterheim
Cinematographer Eyad Al Zaro - @eyadalzaro
Editor Morten Malerstuen - @malervisuals
2023 @ The Human Aspect",2023-12-01T21:49:33.000Z,reel,1817,104,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503038381_1025808179748562_2078869503336810809_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzI0ODQ2MTg4Nzk2NzY5NjAwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=_NlYOlxTqkgQ7kNvwH6FTwl&_nc_oc=AdqXsqqqy4YT0pCvK7W-fApBVflWwF9Ai498tBO0Hochi1kVxiJefINwdj3M-cSf0lQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af105zIzcGs03BvHKHLQ5eaiPOuwW4pFbN-uWD8Se9Dw_A&oe=69E2C3E7,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503038381_1025808179748562_2078869503336810809_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzI0ODQ2MTg4Nzk2NzY5NjAwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=_NlYOlxTqkgQ7kNvwH6FTwl&_nc_oc=AdqXsqqqy4YT0pCvK7W-fApBVflWwF9Ai498tBO0Hochi1kVxiJefINwdj3M-cSf0lQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af105zIzcGs03BvHKHLQ5eaiPOuwW4pFbN-uWD8Se9Dw_A&oe=69E2C3E7
instagram,eyadalzaro,3245241375250674567_36116147692,https://www.instagram.com/p/C0JadY2N3OH/,"Just wanted to say ""hello"" to all of you! And also to all my new friends who have started following my posts since I returned to Instagram. I've been off social media for a while for certain reasons. I wasn't really interested in posting much on social media, and nothing forced me enough to create any kind of content or video because it would mean valuable time away from my life and family. But Palestine was attacked again and I could not remain silent! Palestine is the cause of all of us and we do not stop publishing.. Which country are you from?",2023-11-27T11:02:20.000Z,image,641,319,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/469013185_18038799023203693_3472687710212332783_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzI0NTI0MTM3NTI1MDY3NDU2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY3NXg2NzUuc2RyLkMzIn0%3D&_nc_ohc=oQK52ob3OG0Q7kNvwGRM2wy&_nc_oc=Ado9IAKGZAnDQ-FZqeRMpb9ke3AoYWqoiigUBKbem9gOxUehUTKtqGblG_21LG6BUik&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af273I7fLneflk67PP51cH04uL3Bw9glRIoDAw-hmWrhMw&oe=69E2AF8D,https://instagram.ftng4-2.fna.fbcdn.net/v/t39.30808-6/469013185_18038799023203693_3472687710212332783_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzI0NTI0MTM3NTI1MDY3NDU2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY3NXg2NzUuc2RyLkMzIn0%3D&_nc_ohc=oQK52ob3OG0Q7kNvwGRM2wy&_nc_oc=Ado9IAKGZAnDQ-FZqeRMpb9ke3AoYWqoiigUBKbem9gOxUehUTKtqGblG_21LG6BUik&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af273I7fLneflk67PP51cH04uL3Bw9glRIoDAw-hmWrhMw&oe=69E2AF8D
instagram,eyadalzaro,3239563233768797886_36116147692,https://www.instagram.com/p/Cz1PZjgNHa-/,The Palestinian flag is raised everywhere 🇵🇸🇵🇸 in Oslo Central Station 🫶,2023-11-19T15:00:53.000Z,carousel,425,6,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468730451_18038799059203693_2144773548884411239_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzIzOTU2MzIyODYwMTQ1MDgwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OS5zZHIuQzMifQ%3D%3D&_nc_ohc=vyavXheL5NcQ7kNvwGQteW6&_nc_oc=AdoQmAF99rViUTfHL0RG6jFoe_KlZDA_S1-F4cHCWLT8EH9NU59g1fuTp45d1sSX5cc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af03f03pOebw-BVuQ4lyhzMetS4NX5jNqpS2cs8Y2tf5tQ&oe=69E28D75,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468730451_18038799059203693_2144773548884411239_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzIzOTU2MzIyODYwMTQ1MDgwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OS5zZHIuQzMifQ%3D%3D&_nc_ohc=vyavXheL5NcQ7kNvwGQteW6&_nc_oc=AdoQmAF99rViUTfHL0RG6jFoe_KlZDA_S1-F4cHCWLT8EH9NU59g1fuTp45d1sSX5cc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af03f03pOebw-BVuQ4lyhzMetS4NX5jNqpS2cs8Y2tf5tQ&oe=69E28D75
instagram,eyadalzaro,3239513401385741547_36116147692,https://www.instagram.com/p/Cz1EEZetuzr/,"🕊️🥹🇵🇸

#oslo #norway",2023-11-19T13:21:52.000Z,carousel,297,2,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468887925_18038799020203693_8388319866083824048_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzIzOTUxMzM5NTAxODYzOTk3NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=3XfLGdj4rkoQ7kNvwF_GJdu&_nc_oc=Ado15XF0SKA7oz5ftg_7x3wu1lwNatimTgU2O1UCADzfDq4Mezr7gMDGN1xpgT_gb6M&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af02ckb_1pbZDQPQ5a2Z2l92BDMcAlcBGjjq3h50VqyBwg&oe=69E29116,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468887925_18038799020203693_8388319866083824048_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzIzOTUxMzM5NTAxODYzOTk3NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=3XfLGdj4rkoQ7kNvwF_GJdu&_nc_oc=Ado15XF0SKA7oz5ftg_7x3wu1lwNatimTgU2O1UCADzfDq4Mezr7gMDGN1xpgT_gb6M&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=JHx9B_cxzWfVcRfBXUwhtg&_nc_ss=7a32e&oh=00_Af02ckb_1pbZDQPQ5a2Z2l92BDMcAlcBGjjq3h50VqyBwg&oe=69E29116
instagram,eyadalzaro,3239507861741979596_36116147692,https://www.instagram.com/p/Cz1CzySN0fM/,"Despite everything, we cry over the sadness of innocent children who die every day. Our hearts are full of Palestinian sadness 🕊️🇵🇸🥹
@eyadalzaro 📸
#oslo #norway",2023-11-19T13:10:52.000Z,carousel,367,7,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468622629_18038798912203693_5741040537392840651_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzIzOTUwNzg1NjU0OTQ2ODYwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=hb98suCBAJ4Q7kNvwFO3iv2&_nc_oc=AdoFLUuB-ip-KKvsog0alkhuylVkYb-oAkvmGd0MUKi_SdvRnV-RXKJzjdMqJbwisIc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af1-c1nW_Hf0v5JZ2vgRgR-K4jhnqjUB3rs2eLmCynA4bg&oe=69E2BC42,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468622629_18038798912203693_5741040537392840651_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzIzOTUwNzg1NjU0OTQ2ODYwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=hb98suCBAJ4Q7kNvwFO3iv2&_nc_oc=AdoFLUuB-ip-KKvsog0alkhuylVkYb-oAkvmGd0MUKi_SdvRnV-RXKJzjdMqJbwisIc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af1-c1nW_Hf0v5JZ2vgRgR-K4jhnqjUB3rs2eLmCynA4bg&oe=69E2BC42
instagram,eyadalzaro,3238763259669997212_36116147692,https://www.instagram.com/p/CzyZgZkN2ac/,"We remain and will always remain with the Palestinian flag 🇵🇸
@eyadalzaro 📸
#oslo #norway",2023-11-18T12:31:28.000Z,carousel,1231,3,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468665551_18038798924203693_5342521016792743085_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzIzODc2MzI0ODQ3OTQ1ODAwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=xCKMyJ2FytAQ7kNvwGTQBSy&_nc_oc=Adovf6cb3qc8Nei28gEOKPVuSRyC7LcJQIJ_HyBaq5mYBAe77f-7ZFOhkasa47-Da9Q&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af1zMVYJWJcP8dO5w3Aavunf7BopKAaqKL3lUzsGWzMX9A&oe=69E2B246,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/468665551_18038798924203693_5342521016792743085_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzIzODc2MzI0ODQ3OTQ1ODAwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=xCKMyJ2FytAQ7kNvwGTQBSy&_nc_oc=Adovf6cb3qc8Nei28gEOKPVuSRyC7LcJQIJ_HyBaq5mYBAe77f-7ZFOhkasa47-Da9Q&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af1zMVYJWJcP8dO5w3Aavunf7BopKAaqKL3lUzsGWzMX9A&oe=69E2B246
instagram,eyadalzaro,3238702469624193458_36116147692,https://www.instagram.com/p/CzyLrybIWGy/,"Crying everywhere in Norway 🇳🇴 Women Children Men 💔 12,000 dead in Gaza This is not a number This is injustice 🥹 I, as a photographer, was very affected when the pictures were uploaded This is a very sad thing 💔💔💔
@eyadalzaro 📸

#oslo #norway #💔",2023-11-18T10:30:00.000Z,carousel,787,17,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/402251935_17999681879203693_328586309755686875_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzIzODUxOTc1NzQyODgwODYzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=dmr967AqPrcQ7kNvwF5ugZO&_nc_oc=AdrB66JjGVez1wZ6MktVrlctur0gjgPI46LUxmABlKSIttdiUcGPdhsprAUPkZ5rJ_w&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af0RUvMR8gVXXa4MVTdpg2DFHbkfpXKpCQ5Doe8o3_DADg&oe=69E290E1,https://instagram.ftng4-1.fna.fbcdn.net/v/t39.30808-6/402251935_17999681879203693_328586309755686875_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzIzODUxOTc1NzQyODgwODYzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=dmr967AqPrcQ7kNvwF5ugZO&_nc_oc=AdrB66JjGVez1wZ6MktVrlctur0gjgPI46LUxmABlKSIttdiUcGPdhsprAUPkZ5rJ_w&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af0RUvMR8gVXXa4MVTdpg2DFHbkfpXKpCQ5Doe8o3_DADg&oe=69E290E1
instagram,eyadalzaro,3238347311666301735_36116147692,https://www.instagram.com/p/Czw67jzNgsn/,"They speak from the heart ❤️ Thank you Norway for this support for Palestine 🕊️🇳🇴🇵🇸
@eyadalzaro 📸

#norway#oslo#eyadalzaro",2023-11-17T22:51:09.000Z,reel,678,63,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503085272_4170704433188109_3995670975471595442_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzIzODM0NzMxMTY2NjMwMTczNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=OKwtLx_b7uYQ7kNvwG7dPMe&_nc_oc=AdqvCCaDsV3KXR3p5ZD9tbq4Ucls6y-gIbE8a7zoFVitiMIqTPoOIQX71NlAm8S7MhQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af3DQZquHA5fo0_IrPWDcrBmCeOy5LxigFbMJOAyWJD2RA&oe=69E2BFA2,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/503085272_4170704433188109_3995670975471595442_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzIzODM0NzMxMTY2NjMwMTczNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=OKwtLx_b7uYQ7kNvwG7dPMe&_nc_oc=AdqvCCaDsV3KXR3p5ZD9tbq4Ucls6y-gIbE8a7zoFVitiMIqTPoOIQX71NlAm8S7MhQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af3DQZquHA5fo0_IrPWDcrBmCeOy5LxigFbMJOAyWJD2RA&oe=69E2BFA2
instagram,eyadalzaro,3238162116006899812_36116147692,https://www.instagram.com/p/CzwQ0m5t_Bk/,"I love Oslo 🕊️❤️ @eyadalzaro 📸
From the recent solidarity that took place in Oslo - Norway 🇳🇴 Thank you to all the contributors to this wonderful solidarity 🙏🏻
We will do something new every day to stop the war 🚨
Thank you to all the Arab communities and the Norwegian people who helped us in this work 🙏🏻
We hope that everyone will stand with us to prove the truth... freedom for Palestine 🇵🇸 
Stop the war 🗝️💔

#oslo #norway 
@palestinakomiteeninorge 
@palestinakomiteenioslo",2023-11-17T16:41:44.000Z,reel,685,51,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/490323760_1673176099965840_2188699924566259727_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_cat=110&ig_cache_key=MzIzODE2MjExNjAwNjg5OTgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjM5MzR4Njk4Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=eB_xg5a1UrMQ7kNvwFdXR-n&_nc_oc=AdrvJXAQEYFTKWgxWLZeYcN1KvUwijVLw-hKj6z473-2dhaT5tu5Op_4gazV-Id37tg&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af2R8wxkHOfOzWE-uvsyxwY3_yPDs39BKc0eN31-9RCNaA&oe=69E2C169,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.71878-15/490323760_1673176099965840_2188699924566259727_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_cat=110&ig_cache_key=MzIzODE2MjExNjAwNjg5OTgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjM5MzR4Njk4Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=eB_xg5a1UrMQ7kNvwFdXR-n&_nc_oc=AdrvJXAQEYFTKWgxWLZeYcN1KvUwijVLw-hKj6z473-2dhaT5tu5Op_4gazV-Id37tg&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=ajxUqKhrFFxsbyMUxswFyA&_nc_ss=7a32e&oh=00_Af2R8wxkHOfOzWE-uvsyxwY3_yPDs39BKc0eN31-9RCNaA&oe=69E2C169
